Entity,Code,Year,"Homicide rate per 100,000 population of female victims",World region according to OWID
Cayman Islands,CYM,1991,0,North America
Cayman Islands,CYM,1992,0,North America
Cayman Islands,CYM,1993,0,North America
Cayman Islands,CYM,1994,0,North America
Cayman Islands,CYM,1995,0,North America
Cayman Islands,CYM,1996,0,North America
Cayman Islands,CYM,1997,0,North America
Cayman Islands,CYM,1998,0,North America
Cayman Islands,CYM,2000,4.941444,North America
Cayman Islands,CYM,2001,4.7760053,North America
Cayman Islands,CYM,2003,4.474373,North America
Cayman Islands,CYM,2004,4.3364196,North America
Cayman Islands,CYM,2005,0,North America
Cayman Islands,CYM,2006,4.0799675,North America
Cayman Islands,CYM,2007,3.9623575,North America
Cayman Islands,CYM,2008,0,North America
Cayman Islands,CYM,2009,3.7467918,North America
Cayman Islands,CYM,2010,0,North America
Cayman Islands,CYM,2013,0,North America
Cayman Islands,CYM,2014,0,North America
Central Asia (UN),,2000,4.054504,
Central Asia (UN),,2001,3.8347762,
Central Asia (UN),,2002,3.5673614,
Central Asia (UN),,2003,3.4258287,
Central Asia (UN),,2004,3.4163382,
Central Asia (UN),,2005,3.0986953,
Central Asia (UN),,2006,2.9607136,
Central Asia (UN),,2007,2.756092,
Central Asia (UN),,2008,2.6148188,
Central Asia (UN),,2009,2.5232036,
Central Asia (UN),,2010,2.4707835,
Central Asia (UN),,2011,1.9870335,
Central Asia (UN),,2012,1.7495049,
Central Asia (UN),,2013,1.6142346,
Central Asia (UN),,2014,1.3213494,
Central Asia (UN),,2015,1.3698215,
Central Asia (UN),,2016,1.5735228,
Central Asia (UN),,2017,1.3410769,
Central Asia (UN),,2018,1.1243173,
Central Asia (UN),,2019,0.9569753,
Central Asia (UN),,2020,0.9254325,
Central Asia (UN),,2021,0.9451115,
Central Asia (UN),,2022,0.88176775,
Central Asia (UN),,2023,0.7928004,
Chile,CHL,2005,1.0098704,South America
Chile,CHL,2006,1.0963849,South America
Chile,CHL,2007,1.3242785,South America
Chile,CHL,2008,1.2166034,South America
Chile,CHL,2009,1.1617386,South America
Chile,CHL,2010,1.11136,South America
Chile,CHL,2011,1.3182982,South America
Chile,CHL,2012,0.42012691,South America
Chile,CHL,2013,1.2147646,South America
Chile,CHL,2014,0.70162714,South America
Chile,CHL,2015,0.5401735,South America
Chile,CHL,2016,0.98022854,South America
Chile,CHL,2017,1.1363791,South America
Chile,CHL,2018,0.9899362,South America
Chile,CHL,2019,1.3058908,South America
Chile,CHL,2020,1.3453304,South America
Chile,CHL,2021,0.9198723,South America
Chile,CHL,2022,1.4539813,South America
Chile,CHL,2023,1.3955349,South America
Colombia,COL,1990,11.30006,South America
Colombia,COL,1991,12.185609,South America
Colombia,COL,1992,12.570004,South America
Colombia,COL,1993,12.237997,South America
Colombia,COL,1994,11.342092,South America
Colombia,COL,1995,9.20199,South America
Colombia,COL,1996,9.523591,South America
Colombia,COL,1997,9.326813,South America
Colombia,COL,1998,9.082187,South America
Colombia,COL,1999,9.284454,South America
Colombia,COL,2000,9.777345,South America
Colombia,COL,2001,11.071548,South America
Colombia,COL,2002,11.03382,South America
Colombia,COL,2003,9.692492,South America
Colombia,COL,2004,7.776484,South America
Colombia,COL,2005,7.021587,South America
Colombia,COL,2006,6.14267,South America
Colombia,COL,2007,6.347828,South America
Colombia,COL,2008,5.713307,South America
Colombia,COL,2009,5.636759,South America
Colombia,COL,2010,5.4214497,South America
Colombia,COL,2011,5.8960366,South America
Colombia,COL,2012,6.004628,South America
Colombia,COL,2013,5.243398,South America
Colombia,COL,2014,4.98322,South America
Colombia,COL,2015,4.4971495,South America
Colombia,COL,2016,4.3228498,South America
Colombia,COL,2017,4.4737473,South America
Colombia,COL,2018,4.0047855,South America
Colombia,COL,2019,3.933617,South America
Colombia,COL,2020,3.4859803,South America
Colombia,COL,2021,3.6195388,South America
Colombia,COL,2022,3.7284026,South America
Colombia,COL,2023,3.4411724,South America
Costa Rica,CRI,1990,1.7871642,North America
Costa Rica,CRI,1991,1.5500351,North America
Costa Rica,CRI,1992,1.5063472,North America
Costa Rica,CRI,1993,1.1458008,North America
Costa Rica,CRI,1994,1.4325652,North America
Costa Rica,CRI,1995,1.5097098,North America
Costa Rica,CRI,1996,1.0149019,North America
Costa Rica,CRI,1997,1.0474234,North America
Costa Rica,CRI,1998,1.4315658,North America
Costa Rica,CRI,1999,1.6565633,North America
Costa Rica,CRI,2000,2.0329778,North America
Costa Rica,CRI,2001,1.4087279,North America
Costa Rica,CRI,2002,1.650754,North America
Costa Rica,CRI,2003,1.8108853,North America
Costa Rica,CRI,2004,1.8315784,North America
Costa Rica,CRI,2005,2.849671,North America
Costa Rica,CRI,2006,2.0652742,North America
Costa Rica,CRI,2007,1.6748421,North America
Costa Rica,CRI,2008,2.6787226,North America
Costa Rica,CRI,2009,2.5985444,North America
Costa Rica,CRI,2010,2.653012,North America
Costa Rica,CRI,2011,2.7506018,North America
Costa Rica,CRI,2012,2.1238916,North America
Costa Rica,CRI,2013,1.5122534,North America
Costa Rica,CRI,2014,2.11938,North America
Costa Rica,CRI,2015,1.7267784,North America
Costa Rica,CRI,2016,2.6859,North America
Costa Rica,CRI,2017,2.337922,North America
Costa Rica,CRI,2018,2.596112,North America
Costa Rica,CRI,2019,1.9007981,North America
Costa Rica,CRI,2020,2.4375784,North America
Costa Rica,CRI,2021,2.1895201,North America
Costa Rica,CRI,2022,1.8289895,North America
Costa Rica,CRI,2023,2.749389,North America
Croatia,HRV,1990,1.7235965,Europe
Croatia,HRV,1991,4.950682,Europe
Croatia,HRV,1992,3.8115792,Europe
Croatia,HRV,1993,2.2548523,Europe
Croatia,HRV,1994,1.2657554,Europe
Croatia,HRV,1995,1.8810003,Europe
Croatia,HRV,1996,1.6243986,Europe
Croatia,HRV,1997,1.3413011,Europe
Croatia,HRV,1998,1.49433,Europe
Croatia,HRV,1999,1.255998,Europe
Croatia,HRV,2000,1.4320182,Europe
Croatia,HRV,2001,1.2504095,Europe
Croatia,HRV,2002,1.4127367,Europe
Croatia,HRV,2003,0.9850401,Europe
Croatia,HRV,2004,1.652332,Europe
Croatia,HRV,2005,1.204877,Europe
Croatia,HRV,2006,1.427883,Europe
Croatia,HRV,2007,1.0714223,Europe
Croatia,HRV,2008,1.0720917,Europe
Croatia,HRV,2009,1.0734355,Europe
Croatia,HRV,2010,1.4346797,Europe
Croatia,HRV,2011,0.9458032,Europe
Croatia,HRV,2012,0.8147272,Europe
Croatia,HRV,2013,0.9544947,Europe
Croatia,HRV,2014,0.77703685,Europe
Croatia,HRV,2015,0.69157153,Europe
Croatia,HRV,2016,0.93269724,Europe
Croatia,HRV,2017,0.85125524,Europe
Croatia,HRV,2018,0.3834444,Europe
Croatia,HRV,2019,0.677556,Europe
Croatia,HRV,2020,0.92724156,Europe
Croatia,HRV,2021,0.688458,Europe
Croatia,HRV,2022,0.69175905,Europe
Croatia,HRV,2023,0.446135,Europe
Cuba,CUB,1992,3.3043683,North America
Cuba,CUB,1993,3.4174814,North America
Cuba,CUB,1994,3.9213722,North America
Cuba,CUB,1995,3.8659081,North America
Cuba,CUB,1996,3.0569391,North America
Cuba,CUB,1997,2.9885955,North America
Cuba,CUB,1998,3.4131505,North America
Cuba,CUB,1999,2.8885362,North America
Cuba,CUB,2000,2.8028023,North America
Cuba,CUB,2001,2.8624187,North America
Cuba,CUB,2002,3.316688,North America
Cuba,CUB,2003,2.732474,North America
Cuba,CUB,2004,2.5982943,North America
Cuba,CUB,2005,2.9806697,North America
Cuba,CUB,2006,2.3540587,North America
Cuba,CUB,2007,2.4559917,North America
Cuba,CUB,2008,2.1174471,North America
Cuba,CUB,2009,2.6965365,North America
Cuba,CUB,2010,2.2181158,North America
Cuba,CUB,2011,2.3207614,North America
Cuba,CUB,2012,2.4245987,North America
Cuba,CUB,2013,2.58341,North America
Cuba,CUB,2014,2.743968,North America
Cuba,CUB,2015,2.4465775,North America
Cuba,CUB,2016,2.130742,North America
Cuba,CUB,2017,2.2917233,North America
Cuba,CUB,2018,1.9063864,North America
Cuba,CUB,2019,1.8564227,North America
Curacao,CUW,2001,2.5836122,North America
Curacao,CUW,2002,7.6784277,North America
Curacao,CUW,2003,2.518749,North America
Curacao,CUW,2004,8.684755,North America
Curacao,CUW,2005,7.3544736,North America
Curacao,CUW,2006,3.6420584,North America
Curacao,CUW,2007,3.6080027,North America
Cyprus,CYP,2004,0.79773843,Europe
Cyprus,CYP,2005,0.391678,Europe
Cyprus,CYP,2006,0.7694942,Europe
Cyprus,CYP,2007,0.5670633,Europe
Cyprus,CYP,2008,0.37155798,Europe
Cyprus,CYP,2009,1.2785096,Europe
Cyprus,CYP,2010,0.17960915,Europe
Cyprus,CYP,2011,1.0596607,Europe
Cyprus,CYP,2012,0.86821306,Europe
Cyprus,CYP,2013,0.51251215,Europe
Cyprus,CYP,2014,0.8410648,Europe
Cyprus,CYP,2015,0.4970986,Europe
Cyprus,CYP,2016,0.8163558,Europe
Cyprus,CYP,2017,0,Europe
Cyprus,CYP,2018,0.9529989,Europe
Cyprus,CYP,2019,1.5682781,Europe
Cyprus,CYP,2020,0.7744793,Europe
Cyprus,CYP,2021,1.071375,Europe
Cyprus,CYP,2022,0.6055601,Europe
Cyprus,CYP,2023,0.14984103,Europe
Cyprus,CYP,2024,0.74179244,Europe
Czechia,CZE,1994,1.5603155,Europe
Czechia,CZE,1995,1.0950913,Europe
Czechia,CZE,1996,1.0465955,Europe
Czechia,CZE,1997,1.2016658,Europe
Czechia,CZE,1998,0.92352426,Europe
Czechia,CZE,1999,1.1688895,Europe
Czechia,CZE,2000,0.93277687,Europe
Czechia,CZE,2001,0.8956026,Europe
Czechia,CZE,2002,1.1052222,Europe
Czechia,CZE,2003,1.1050309,Europe
Czechia,CZE,2004,0.94992346,Europe
Czechia,CZE,2005,0.85603064,Europe
Czechia,CZE,2006,1.0256315,Europe
Czechia,CZE,2007,1.0420983,Europe
Czechia,CZE,2008,0.83103037,Europe
Czechia,CZE,2009,0.7153146,Europe
Czechia,CZE,2010,0.99432373,Europe
Czechia,CZE,2011,0.8234509,Europe
Czechia,CZE,2012,0.8976727,Europe
Czechia,CZE,2013,0.95390266,Europe
Czechia,CZE,2014,0.8415996,Europe
Czechia,CZE,2015,0.916251,Europe
Czechia,CZE,2016,0.6730242,Europe
Czechia,CZE,2017,0.5606212,Europe
Czechia,CZE,2019,0.6537877,Europe
Czechia,CZE,2020,0.72904086,Europe
Czechia,CZE,2021,0.5056646,Europe
Czechia,CZE,2022,0.7207366,Europe
Czechia,CZE,2023,0.8212408,Europe
Denmark,DNK,1990,0.9587849,Europe
Denmark,DNK,1991,1.6450855,Europe
Denmark,DNK,1992,1.2205421,Europe
Denmark,DNK,1993,0.98875916,Europe
Denmark,DNK,1994,0.94778144,Europe
Denmark,DNK,1995,0.7168286,Europe
Denmark,DNK,1996,0.9743271,Europe
Denmark,DNK,1997,1.5702264,Europe
Denmark,DNK,1998,0.7876025,Europe
Denmark,DNK,1999,1.0604947,Europe
Denmark,DNK,2000,1.185,Europe
Denmark,DNK,2001,0.7049834,Europe
Denmark,DNK,2002,0.551943,Europe
Denmark,DNK,2003,1.0277659,Europe
Denmark,DNK,2004,0.62250805,Europe
Denmark,DNK,2005,0.6574281,Europe
Denmark,DNK,2006,0.40057003,Europe
Denmark,DNK,2007,0.61664355,Europe
Denmark,DNK,2008,0.6199763,Europe
Denmark,DNK,2009,0.5025955,Europe
Denmark,DNK,2010,0.78629106,Europe
Denmark,DNK,2011,0.5339648,Europe
Denmark,DNK,2012,0.56755984,Europe
Denmark,DNK,2013,0.4594146,Europe
Denmark,DNK,2014,1.090757,Europe
Denmark,DNK,2015,0.8176149,Europe
Denmark,DNK,2016,0.79885644,Europe
Denmark,DNK,2017,0.6904046,Europe
Denmark,DNK,2018,0.6870313,Europe
Denmark,DNK,2019,0.8214531,Europe
Denmark,DNK,2020,0.5118243,Europe
Denmark,DNK,2021,0.47571394,Europe
Denmark,DNK,2022,0.77517784,Europe
Denmark,DNK,2023,0.5682597,Europe
Dominica,DMA,2001,2.9048657,North America
Dominica,DMA,2002,0,North America
Dominica,DMA,2003,6.6314096,North America
Dominica,DMA,2008,5.8020625,North America
Dominica,DMA,2010,5.4452786,North America
Dominica,DMA,2011,0,North America
Dominica,DMA,2014,5.6595497,North America
Dominica,DMA,2015,2.8292544,North America
Dominica,DMA,2016,2.8707585,North America
Dominica,DMA,2017,5.855915,North America
Dominica,DMA,2018,5.885815,North America
Dominica,DMA,2019,2.9560874,North America
Dominica,DMA,2020,2.9697385,North America
Dominica,DMA,2021,5.9716644,North America
Dominica,DMA,2022,9.001306,North America
Dominican Republic,DOM,2005,4.647592,North America
Dominican Republic,DOM,2006,3.8543954,North America
Dominican Republic,DOM,2007,3.690448,North America
Dominican Republic,DOM,2008,3.9112647,North America
Dominican Republic,DOM,2009,3.7111661,North America
Dominican Republic,DOM,2010,4.2758117,North America
Dominican Republic,DOM,2011,4.678885,North America
Dominican Republic,DOM,2012,3.9847705,North America
Dominican Republic,DOM,2014,3.6166613,North America
Dominican Republic,DOM,2016,3.2126296,North America
Dominican Republic,DOM,2017,3.5694232,North America
Dominican Republic,DOM,2018,2.8095572,North America
Dominican Republic,DOM,2019,2.6519752,North America
Dominican Republic,DOM,2020,2.3157542,North America
Dominican Republic,DOM,2021,2.5410476,North America
Dominican Republic,DOM,2022,2.710594,North America
Dominican Republic,DOM,2023,2.3522253,North America
Eastern Europe (UN),,2000,7.9258657,
Eastern Europe (UN),,2001,8.309672,
Eastern Europe (UN),,2002,8.253758,
Eastern Europe (UN),,2003,7.9394937,
Eastern Europe (UN),,2004,7.353146,
Eastern Europe (UN),,2005,6.7484913,
Eastern Europe (UN),,2006,5.6275043,
