Entity,Code,Year,Share of the population using safely managed drinking water
Oman,OMN,2012,87.09616
Oman,OMN,2013,87.60554
Oman,OMN,2014,88.09872
Oman,OMN,2015,88.575356
Oman,OMN,2016,89.036385
Oman,OMN,2017,89.47487
Oman,OMN,2018,89.8931
Oman,OMN,2019,90.26776
Oman,OMN,2020,90.55716
Oman,OMN,2021,90.710655
Oman,OMN,2022,90.85175
Oman,OMN,2023,90.98166
Oman,OMN,2024,91.10117
Pakistan,PAK,2000,42.579227
Pakistan,PAK,2001,42.69305
Pakistan,PAK,2002,42.80643
Pakistan,PAK,2003,42.919296
Pakistan,PAK,2004,43.03168
Pakistan,PAK,2005,43.14355
Pakistan,PAK,2006,43.254932
Pakistan,PAK,2007,43.365826
Pakistan,PAK,2008,43.476196
Pakistan,PAK,2009,43.58605
Pakistan,PAK,2010,43.6954
Pakistan,PAK,2011,43.804253
Pakistan,PAK,2012,43.912598
Pakistan,PAK,2013,44.0204
Pakistan,PAK,2014,44.12769
Pakistan,PAK,2015,44.234474
Pakistan,PAK,2016,44.340736
Pakistan,PAK,2017,44.44647
Pakistan,PAK,2018,44.55187
Pakistan,PAK,2019,44.65689
Pakistan,PAK,2020,44.76146
Pakistan,PAK,2021,44.86552
Pakistan,PAK,2022,44.968998
Pakistan,PAK,2023,44.971306
Pakistan,PAK,2024,44.973736
Palau,PLW,2000,65.42259
Palau,PLW,2001,66.30465
Palau,PLW,2002,67.181
Palau,PLW,2003,68.05161
Palau,PLW,2004,69.123634
Palau,PLW,2005,70.210335
Palau,PLW,2006,71.31191
Palau,PLW,2007,72.42753
Palau,PLW,2008,73.55722
Palau,PLW,2009,74.69985
Palau,PLW,2010,75.85548
Palau,PLW,2011,77.02314
Palau,PLW,2012,78.20323
Palau,PLW,2013,79.394165
Palau,PLW,2014,80.59607
Palau,PLW,2015,81.808495
Palau,PLW,2016,83.026634
Palau,PLW,2017,84.24961
Palau,PLW,2018,85.47689
Palau,PLW,2019,86.70765
Palau,PLW,2020,87.94216
Palau,PLW,2021,89.1793
Palau,PLW,2022,90.418686
Palau,PLW,2023,90.6012
Palau,PLW,2024,90.775215
Palestine,PSE,2000,74.55466
Palestine,PSE,2001,74.955475
Palestine,PSE,2002,75.355354
Palestine,PSE,2003,75.75414
Palestine,PSE,2004,76.152
Palestine,PSE,2005,76.548775
Palestine,PSE,2006,76.94456
Palestine,PSE,2007,77.33943
Palestine,PSE,2008,77.733246
Palestine,PSE,2009,78.12658
Palestine,PSE,2010,78.51945
Palestine,PSE,2011,78.91174
Palestine,PSE,2012,79.30344
Palestine,PSE,2013,79.69448
Palestine,PSE,2014,80.084854
Palestine,PSE,2015,80.35819
Palestine,PSE,2016,80.518684
Palestine,PSE,2017,80.533264
Palestine,PSE,2018,80.54807
Palestine,PSE,2019,80.56321
Palestine,PSE,2020,80.578514
Palestine,PSE,2021,80.594086
Palestine,PSE,2022,80.60988
Palestine,PSE,2023,80.62584
Palestine,PSE,2024,80.64201
Paraguay,PRY,2000,49.851448
Paraguay,PRY,2001,50.71573
Paraguay,PRY,2002,51.568085
Paraguay,PRY,2003,52.31498
Paraguay,PRY,2004,53.037556
Paraguay,PRY,2005,53.75417
Paraguay,PRY,2006,54.464474
Paraguay,PRY,2007,55.168503
Paraguay,PRY,2008,55.866604
Paraguay,PRY,2009,56.558468
Paraguay,PRY,2010,57.244118
Paraguay,PRY,2011,57.92358
Paraguay,PRY,2012,58.59717
Paraguay,PRY,2013,59.255825
Paraguay,PRY,2014,59.905758
Paraguay,PRY,2015,60.550396
Paraguay,PRY,2016,61.190014
Paraguay,PRY,2017,61.82413
Paraguay,PRY,2018,62.455788
Paraguay,PRY,2019,63.084244
Paraguay,PRY,2020,63.709457
Paraguay,PRY,2021,63.9596
Paraguay,PRY,2022,64.16249
Paraguay,PRY,2023,64.291695
Paraguay,PRY,2024,64.36472
Peru,PER,2000,45.000927
Peru,PER,2001,45.388588
Peru,PER,2002,45.772564
Peru,PER,2003,46.153305
Peru,PER,2004,46.530415
Peru,PER,2005,46.90352
Peru,PER,2006,47.27346
Peru,PER,2007,47.63946
Peru,PER,2008,47.949856
Peru,PER,2009,48.234936
Peru,PER,2010,48.51908
Peru,PER,2011,48.8015
Peru,PER,2012,49.082993
Peru,PER,2013,49.362774
Peru,PER,2014,49.641254
Peru,PER,2015,49.918823
Peru,PER,2016,50.194717
Peru,PER,2017,50.469326
Peru,PER,2018,50.745316
Peru,PER,2019,51.022263
Peru,PER,2020,51.300503
Peru,PER,2021,51.579624
Peru,PER,2022,50.9317
Peru,PER,2023,50.185436
Peru,PER,2024,49.4284
Philippines,PHL,2000,41.72815
Philippines,PHL,2001,41.838123
Philippines,PHL,2002,42.94722
Philippines,PHL,2003,44.073166
Philippines,PHL,2004,44.62164
Philippines,PHL,2005,44.75248
Philippines,PHL,2006,44.883514
Philippines,PHL,2007,45.01475
Philippines,PHL,2008,45.14619
Philippines,PHL,2009,45.27811
Philippines,PHL,2010,45.422997
Philippines,PHL,2011,45.632675
Philippines,PHL,2012,45.841904
Philippines,PHL,2013,46.05097
Philippines,PHL,2014,46.259304
Philippines,PHL,2015,46.467472
Philippines,PHL,2016,46.67519
Philippines,PHL,2017,46.886868
Philippines,PHL,2018,47.102993
Philippines,PHL,2019,47.323235
Philippines,PHL,2020,47.54753
Philippines,PHL,2021,47.77582
Philippines,PHL,2022,48.00805
Philippines,PHL,2023,48.244144
Philippines,PHL,2024,48.48406
Poland,POL,2005,91.14339
Poland,POL,2006,91.52086
Poland,POL,2007,91.89994
Poland,POL,2008,92.28065
Poland,POL,2009,92.663246
Poland,POL,2010,92.55566
Poland,POL,2011,92.441154
Poland,POL,2012,92.31812
Poland,POL,2013,92.1882
Poland,POL,2014,92.0511
Poland,POL,2015,91.90697
Poland,POL,2016,91.75837
Poland,POL,2017,91.60542
Poland,POL,2018,91.44796
Poland,POL,2019,91.28595
Poland,POL,2020,90.75611
Poland,POL,2021,90.22955
Poland,POL,2022,89.70696
Poland,POL,2023,89.18863
Poland,POL,2024,88.675545
Portugal,PRT,2000,93.69601
Portugal,PRT,2001,93.730415
Portugal,PRT,2002,93.76469
Portugal,PRT,2003,93.80024
Portugal,PRT,2004,93.837074
Portugal,PRT,2005,93.87491
Portugal,PRT,2006,93.91408
Portugal,PRT,2007,93.95437
Portugal,PRT,2008,93.99584
Portugal,PRT,2009,94.03827
Portugal,PRT,2010,94.15696
Portugal,PRT,2011,94.27432
Portugal,PRT,2012,94.39032
Portugal,PRT,2013,94.47106
Portugal,PRT,2014,94.549736
Portugal,PRT,2015,94.6263
Portugal,PRT,2016,94.70077
Portugal,PRT,2017,94.77318
Portugal,PRT,2018,94.84349
Portugal,PRT,2019,94.91181
Portugal,PRT,2020,94.978096
Portugal,PRT,2021,95.04237
Portugal,PRT,2022,95.10468
Portugal,PRT,2023,95.165054
Portugal,PRT,2024,95.21735
Puerto Rico,PRI,2000,75.13195
Puerto Rico,PRI,2001,75.24593
Puerto Rico,PRI,2002,75.35992
Puerto Rico,PRI,2003,75.47389
Puerto Rico,PRI,2004,75.587875
Puerto Rico,PRI,2005,75.70186
Puerto Rico,PRI,2006,75.81584
Puerto Rico,PRI,2007,75.92982
Puerto Rico,PRI,2008,76.0438
Puerto Rico,PRI,2009,78.83245
Puerto Rico,PRI,2010,81.62911
Puerto Rico,PRI,2011,84.43378
Puerto Rico,PRI,2012,87.24645
Puerto Rico,PRI,2013,90.06713
Puerto Rico,PRI,2014,92.89581
Puerto Rico,PRI,2015,95.732506
Puerto Rico,PRI,2016,98.5772
Puerto Rico,PRI,2017,99.446144
Puerto Rico,PRI,2018,99.7457
Puerto Rico,PRI,2019,99.85079
Puerto Rico,PRI,2020,99.668686
Puerto Rico,PRI,2021,99.48658
Puerto Rico,PRI,2022,99.304474
Puerto Rico,PRI,2023,99.12237
Puerto Rico,PRI,2024,98.94026
Qatar,QAT,2000,96.34022
Qatar,QAT,2001,96.34022
Qatar,QAT,2002,96.34022
Qatar,QAT,2003,96.34022
Qatar,QAT,2004,96.34022
Qatar,QAT,2005,96.34022
Qatar,QAT,2006,96.34022
Qatar,QAT,2007,96.34022
Qatar,QAT,2008,96.34022
Qatar,QAT,2009,96.68584
Qatar,QAT,2010,97.0315
Qatar,QAT,2011,97.14476
Qatar,QAT,2012,96.99539
Qatar,QAT,2013,96.84601
Qatar,QAT,2014,96.6966
Qatar,QAT,2015,96.54718
Qatar,QAT,2016,96.397736
Qatar,QAT,2017,96.248276
Qatar,QAT,2018,96.09879
Qatar,QAT,2019,95.949295
Qatar,QAT,2020,95.799774
Qatar,QAT,2021,95.65024
Qatar,QAT,2022,95.50068
Qatar,QAT,2023,95.345245
Qatar,QAT,2024,95.345245
Reunion,REU,2000,97.31832
Reunion,REU,2001,97.31832
Reunion,REU,2002,97.31832
Reunion,REU,2003,97.31832
Reunion,REU,2004,97.31832
Reunion,REU,2005,97.31832
Reunion,REU,2006,97.32463
Reunion,REU,2007,97.33095
Reunion,REU,2008,97.33726
Reunion,REU,2009,97.34357
Reunion,REU,2010,97.349884
Reunion,REU,2011,97.21172
Reunion,REU,2012,97.07354
Reunion,REU,2013,96.93534
Reunion,REU,2014,96.79713
Reunion,REU,2015,96.65889
Reunion,REU,2016,96.52064
Reunion,REU,2017,96.38236
Reunion,REU,2018,96.24407
Reunion,REU,2019,96.10576
Reunion,REU,2020,95.96743
Reunion,REU,2021,95.82909
Reunion,REU,2022,95.69072
Reunion,REU,2023,95.69692
Reunion,REU,2024,95.69692
Romania,ROU,2000,81.65202
Romania,ROU,2001,81.609
Romania,ROU,2002,81.58862
Romania,ROU,2003,81.625984
Romania,ROU,2004,81.66306
Romania,ROU,2005,81.700134
Romania,ROU,2006,81.73721
Romania,ROU,2007,81.77429
Romania,ROU,2008,81.81137
Romania,ROU,2009,81.84844
Romania,ROU,2010,81.88552
Romania,ROU,2011,81.92261
Romania,ROU,2012,81.92657
Romania,ROU,2013,81.91609
Romania,ROU,2014,81.905624
Romania,ROU,2015,81.90194
Romania,ROU,2016,81.90562
Romania,ROU,2017,81.9158
Romania,ROU,2018,81.93336
Romania,ROU,2019,81.9577
Romania,ROU,2020,81.98883
Romania,ROU,2021,82.02705
Romania,ROU,2022,82.07233
Romania,ROU,2023,82.12412
Romania,ROU,2024,82.18299
Russia,RUS,2000,75.34923
Russia,RUS,2001,75.34817
Russia,RUS,2002,75.35994
Russia,RUS,2003,75.381584
Russia,RUS,2004,75.406746
Russia,RUS,2005,75.431946
Russia,RUS,2006,75.45719
Russia,RUS,2007,75.48248
Russia,RUS,2008,75.50782
Russia,RUS,2009,75.532936
Russia,RUS,2010,75.55836
Russia,RUS,2011,75.58383
Russia,RUS,2012,75.61315
Russia,RUS,2013,75.646065
Russia,RUS,2014,75.68314
Russia,RUS,2015,75.723854
Russia,RUS,2016,75.76849
Russia,RUS,2017,75.817085
Russia,RUS,2018,75.86938
Russia,RUS,2019,75.925385
Russia,RUS,2020,75.98512
Russia,RUS,2021,76.04862
Russia,RUS,2022,76.115616
Russia,RUS,2023,76.18641
Russia,RUS,2024,76.26073
Saint Barthelemy,BLM,2000,99.19419
Saint Barthelemy,BLM,2001,99.19419
Saint Barthelemy,BLM,2002,99.19419
Saint Barthelemy,BLM,2003,99.19419
Saint Barthelemy,BLM,2004,99.19419
Saint Barthelemy,BLM,2005,99.25071
Saint Barthelemy,BLM,2006,99.307236
Saint Barthelemy,BLM,2007,99.36378
Saint Barthelemy,BLM,2008,99.42034
Saint Barthelemy,BLM,2009,99.47691
Saint Barthelemy,BLM,2010,99.53349
Saint Barthelemy,BLM,2011,99.590096
Saint Barthelemy,BLM,2012,99.64671
Saint Barthelemy,BLM,2013,99.70334
Saint Barthelemy,BLM,2014,99.75998
Saint Barthelemy,BLM,2015,99.816635
Saint Barthelemy,BLM,2016,99.87331
Saint Barthelemy,BLM,2017,99.92999
Saint Barthelemy,BLM,2018,99.986694
Saint Barthelemy,BLM,2019,100
Saint Barthelemy,BLM,2020,100
Saint Barthelemy,BLM,2021,100
Saint Barthelemy,BLM,2022,100
Saint Barthelemy,BLM,2023,100
Saint Barthelemy,BLM,2024,100
Saint Helena,SHN,2002,80.866425
Saint Helena,SHN,2003,80.866425
Saint Helena,SHN,2004,80.866425
Saint Helena,SHN,2005,80.866425
Saint Helena,SHN,2006,80.866425
Saint Helena,SHN,2007,80.862236
Saint Helena,SHN,2008,80.85805
Saint Helena,SHN,2009,80.85386
Saint Helena,SHN,2010,80.84968
Saint Helena,SHN,2011,80.84549
Saint Helena,SHN,2012,82.7942
Saint Helena,SHN,2013,84.742714
Saint Helena,SHN,2014,86.69102
Saint Helena,SHN,2015,88.63913
Saint Helena,SHN,2016,90.58703
Saint Helena,SHN,2017,92.53474
Saint Helena,SHN,2018,94.48223
Saint Helena,SHN,2019,96.42953
Saint Helena,SHN,2020,98.376625
Saint Helena,SHN,2021,98.49214
Saint Helena,SHN,2022,98.44321
Saint Helena,SHN,2023,98.39427
Saint Helena,SHN,2024,98.39427
Saint Martin (French part),MAF,2000,96.7
Saint Martin (French part),MAF,2001,96.7
Saint Martin (French part),MAF,2002,96.7
Saint Martin (French part),MAF,2003,96.7
Saint Martin (French part),MAF,2004,96.7
Saint Martin (French part),MAF,2005,96.7
Saint Martin (French part),MAF,2006,96.7
Saint Martin (French part),MAF,2007,96.7
Saint Martin (French part),MAF,2008,96.7
Saint Martin (French part),MAF,2009,96.7
Saint Martin (French part),MAF,2010,96.69789
Saint Martin (French part),MAF,2011,96.69232
Saint Martin (French part),MAF,2012,96.68675
Saint Martin (French part),MAF,2013,96.68118
Saint Martin (French part),MAF,2014,96.67561
Saint Martin (French part),MAF,2015,96.670044
Saint Martin (French part),MAF,2016,96.664474
Saint Martin (French part),MAF,2017,96.6589
Saint Martin (French part),MAF,2018,96.65333
Saint Martin (French part),MAF,2019,96.64776
Saint Martin (French part),MAF,2020,96.64219
Saint Martin (French part),MAF,2021,96.63662
Saint Martin (French part),MAF,2022,96.63105
Saint Martin (French part),MAF,2023,96.62548
Saint Martin (French part),MAF,2024,96.62548
Saint Pierre and Miquelon,SPM,2007,80.62569
Saint Pierre and Miquelon,SPM,2008,80.62569
Saint Pierre and Miquelon,SPM,2009,80.62569
Saint Pierre and Miquelon,SPM,2010,80.62569
Saint Pierre and Miquelon,SPM,2011,80.62569
Saint Pierre and Miquelon,SPM,2012,82.27168
Saint Pierre and Miquelon,SPM,2013,83.93431
Saint Pierre and Miquelon,SPM,2014,85.61356
Saint Pierre and Miquelon,SPM,2015,87.30945
Saint Pierre and Miquelon,SPM,2016,89.02197
Saint Pierre and Miquelon,SPM,2017,90.751114
Saint Pierre and Miquelon,SPM,2018,92.496895
Saint Pierre and Miquelon,SPM,2019,94.2593
Saint Pierre and Miquelon,SPM,2020,96.03834
Saint Pierre and Miquelon,SPM,2021,96.03834
Saint Pierre and Miquelon,SPM,2022,96.03834
Saint Pierre and Miquelon,SPM,2023,96.03834
Saint Pierre and Miquelon,SPM,2024,96.03834
Samoa,WSM,2000,60.159733
Samoa,WSM,2001,60.18576
Samoa,WSM,2002,60.149437
Samoa,WSM,2003,60.079945
Samoa,WSM,2004,60.01102
Samoa,WSM,2005,60.10996
Samoa,WSM,2006,60.208427
Samoa,WSM,2007,60.307613
Samoa,WSM,2008,60.407257
Samoa,WSM,2009,60.5065
Samoa,WSM,2010,60.60536
Samoa,WSM,2011,60.70355
Samoa,WSM,2012,60.797115
Samoa,WSM,2013,60.88783
Samoa,WSM,2014,61.07641
Samoa,WSM,2015,61.262623
Samoa,WSM,2016,61.446793
Samoa,WSM,2017,61.629604
Samoa,WSM,2018,61.816605
Samoa,WSM,2019,62.008923
Samoa,WSM,2020,62.17864
Samoa,WSM,2021,62.288338
Samoa,WSM,2022,62.373013
Samoa,WSM,2023,62.43378
Samoa,WSM,2024,62.50194
San Marino,SMR,2000,100
San Marino,SMR,2001,100
San Marino,SMR,2002,100
San Marino,SMR,2003,100
San Marino,SMR,2004,100
San Marino,SMR,2005,100
San Marino,SMR,2006,100
San Marino,SMR,2007,100
San Marino,SMR,2008,100
San Marino,SMR,2009,100
San Marino,SMR,2010,100
San Marino,SMR,2011,100
San Marino,SMR,2012,100
San Marino,SMR,2013,100
San Marino,SMR,2014,100
San Marino,SMR,2015,100
San Marino,SMR,2016,100
San Marino,SMR,2017,99.99999
San Marino,SMR,2018,100
San Marino,SMR,2019,100
San Marino,SMR,2020,100
San Marino,SMR,2021,100
San Marino,SMR,2022,100
San Marino,SMR,2023,100
San Marino,SMR,2024,99.99999
Sao Tome and Principe,STP,2000,25.9473
Sao Tome and Principe,STP,2001,26.382078
Sao Tome and Principe,STP,2002,26.851744
Sao Tome and Principe,STP,2003,27.329924
Sao Tome and Principe,STP,2004,27.811357
Sao Tome and Principe,STP,2005,28.294924
Sao Tome and Principe,STP,2006,28.781055
Sao Tome and Principe,STP,2007,29.269617
Sao Tome and Principe,STP,2008,29.760468
Sao Tome and Principe,STP,2009,30.252869
Sao Tome and Principe,STP,2010,30.74725
Sao Tome and Principe,STP,2011,31.243156
Sao Tome and Principe,STP,2012,31.740715
Sao Tome and Principe,STP,2013,32.23503
Sao Tome and Principe,STP,2014,32.726734
Sao Tome and Principe,STP,2015,33.21555
Sao Tome and Principe,STP,2016,33.70151
Sao Tome and Principe,STP,2017,34.184654
Sao Tome and Principe,STP,2018,34.66501
Sao Tome and Principe,STP,2019,35.142612
Sao Tome and Principe,STP,2020,35.617504
Sao Tome and Principe,STP,2021,36.089893
Sao Tome and Principe,STP,2022,36.373093
Sao Tome and Principe,STP,2023,36.530613
Sao Tome and Principe,STP,2024,36.68004
Senegal,SEN,2000,20.03324
Senegal,SEN,2001,20.263496
Senegal,SEN,2002,20.492983
Senegal,SEN,2003,20.768238
Senegal,SEN,2004,21.078928
Senegal,SEN,2005,21.388327
Senegal,SEN,2006,21.697052
Senegal,SEN,2007,22.004786
Senegal,SEN,2008,22.311522
Senegal,SEN,2009,22.616959
Senegal,SEN,2010,22.921692
Senegal,SEN,2011,23.225418
Senegal,SEN,2012,23.52783
Senegal,SEN,2013,23.82923
Senegal,SEN,2014,24.129606
Senegal,SEN,2015,24.431303
Senegal,SEN,2016,24.733988
Senegal,SEN,2017,25.038202
Senegal,SEN,2018,25.34332
Senegal,SEN,2019,25.649593
Senegal,SEN,2020,25.956692
Senegal,SEN,2021,26.264862
Senegal,SEN,2022,26.573776
Senegal,SEN,2023,26.883121
Senegal,SEN,2024,27.19314
Serbia,SRB,2000,74.41925
Serbia,SRB,2001,74.44541
Serbia,SRB,2002,74.4717
Serbia,SRB,2003,74.49798
Serbia,SRB,2004,74.52469
Serbia,SRB,2005,74.55122
Serbia,SRB,2006,74.5779
Serbia,SRB,2007,74.604866
Serbia,SRB,2008,74.63181
Serbia,SRB,2009,74.65889
Serbia,SRB,2010,74.68594
Serbia,SRB,2011,74.713295
Serbia,SRB,2012,74.728455
Serbia,SRB,2013,74.73943
Serbia,SRB,2014,74.750626
Serbia,SRB,2015,74.76174
Serbia,SRB,2016,74.77307
Serbia,SRB,2017,74.78725
Serbia,SRB,2018,74.80426
Serbia,SRB,2019,74.82414
Serbia,SRB,2020,74.84691
Serbia,SRB,2021,74.87273
Serbia,SRB,2022,74.9013
Serbia,SRB,2023,74.93281
Serbia,SRB,2024,74.96726
Seychelles,SYC,2000,61.947414
Seychelles,SYC,2001,62.0622
Seychelles,SYC,2002,62.176983
Seychelles,SYC,2003,62.291767
Seychelles,SYC,2004,62.40655
Seychelles,SYC,2005,62.521336
Seychelles,SYC,2006,62.63612
Seychelles,SYC,2007,62.750904
Seychelles,SYC,2008,62.86569
Seychelles,SYC,2009,62.980473
Seychelles,SYC,2010,63.095257
Seychelles,SYC,2011,63.21004
Seychelles,SYC,2012,63.32482
Seychelles,SYC,2013,63.439606
Seychelles,SYC,2014,63.55439
Seychelles,SYC,2015,63.669174
Seychelles,SYC,2016,63.712048
Seychelles,SYC,2017,63.716362
Seychelles,SYC,2018,63.72066
Seychelles,SYC,2019,64.12831
Seychelles,SYC,2020,64.243095
Seychelles,SYC,2021,64.35788
Seychelles,SYC,2022,64.472664
Seychelles,SYC,2023,64.58745
Seychelles,SYC,2024,64.70223
Sierra Leone,SLE,2000,5.167969
Sierra Leone,SLE,2001,5.283256
Sierra Leone,SLE,2002,5.467281
Sierra Leone,SLE,2003,5.6569557
Sierra Leone,SLE,2004,5.8522043
Sierra Leone,SLE,2005,6.0591483
Sierra Leone,SLE,2006,6.275896
Sierra Leone,SLE,2007,6.497539
Sierra Leone,SLE,2008,6.7239513
Sierra Leone,SLE,2009,6.954936
Sierra Leone,SLE,2010,7.190372
Sierra Leone,SLE,2011,7.4302063
Sierra Leone,SLE,2012,7.6743097
Sierra Leone,SLE,2013,7.9224267
Sierra Leone,SLE,2014,8.174562
Sierra Leone,SLE,2015,8.430527
Sierra Leone,SLE,2016,8.690249
Sierra Leone,SLE,2017,8.95396
Sierra Leone,SLE,2018,9.221559
Sierra Leone,SLE,2019,9.492779
Sierra Leone,SLE,2020,9.767403
Sierra Leone,SLE,2021,10.045208
Sierra Leone,SLE,2022,10.325964
Sierra Leone,SLE,2023,10.609436
Sierra Leone,SLE,2024,10.895384
Singapore,SGP,2000,100
Singapore,SGP,2001,100
Singapore,SGP,2002,100
Singapore,SGP,2003,100
Singapore,SGP,2004,100
Singapore,SGP,2005,100
Singapore,SGP,2006,100
Singapore,SGP,2007,100
Singapore,SGP,2008,100
Singapore,SGP,2009,100
Singapore,SGP,2010,100
Singapore,SGP,2011,100
Singapore,SGP,2012,100
Singapore,SGP,2013,100
Singapore,SGP,2014,100
Singapore,SGP,2015,100
Singapore,SGP,2016,100
Singapore,SGP,2017,100
Singapore,SGP,2018,100
Singapore,SGP,2019,100
Singapore,SGP,2020,100
Singapore,SGP,2021,100
Singapore,SGP,2022,100
Singapore,SGP,2023,100
Singapore,SGP,2024,100
Slovakia,SVK,2000,92.17965
Slovakia,SVK,2001,92.177986
Slovakia,SVK,2002,92.813324
Slovakia,SVK,2003,93.44967
Slovakia,SVK,2004,94.08702
Slovakia,SVK,2005,94.72538
Slovakia,SVK,2006,95.36474
Slovakia,SVK,2007,96.005104
Slovakia,SVK,2008,96.64649
Slovakia,SVK,2009,97.28888
Slovakia,SVK,2010,97.93309
Slovakia,SVK,2011,98.57904
Slovakia,SVK,2012,98.87783
Slovakia,SVK,2013,98.935646
Slovakia,SVK,2014,98.993454
Slovakia,SVK,2015,99.05126
Slovakia,SVK,2016,99.10907
Slovakia,SVK,2017,99.166885
Slovakia,SVK,2018,99.2247
Slovakia,SVK,2019,99.2825
Slovakia,SVK,2020,99.34032
Slovakia,SVK,2021,99.398125
Slovakia,SVK,2022,99.45594
Slovakia,SVK,2023,99.51375
Slovakia,SVK,2024,99.571556
Slovenia,SVN,2000,91.835625
Slovenia,SVN,2001,91.83103
Slovenia,SVN,2002,91.82645
Slovenia,SVN,2003,91.82185
Slovenia,SVN,2004,91.81726
Slovenia,SVN,2005,91.81267
Slovenia,SVN,2006,91.808075
Slovenia,SVN,2007,91.80349
Slovenia,SVN,2008,91.7989
Slovenia,SVN,2009,91.794304
Slovenia,SVN,2010,92.362816
Slovenia,SVN,2011,92.931274
Slovenia,SVN,2012,93.49968
Slovenia,SVN,2013,94.06802
Slovenia,SVN,2014,94.63631
Slovenia,SVN,2015,95.20454
Slovenia,SVN,2016,95.772705
Slovenia,SVN,2017,96.34082
Slovenia,SVN,2018,96.908875
Slovenia,SVN,2019,97.476875
Slovenia,SVN,2020,98.044815
Slovenia,SVN,2021,98.6127
Slovenia,SVN,2022,99.18053
Slovenia,SVN,2023,99.57459
Slovenia,SVN,2024,99.57459
South Africa,ZAF,2000,63.24773
South Africa,ZAF,2001,63.698074
South Africa,ZAF,2002,64.508026
South Africa,ZAF,2003,65.32522
South Africa,ZAF,2004,66.137665
South Africa,ZAF,2005,66.94336
South Africa,ZAF,2006,67.3856
South Africa,ZAF,2007,67.6639
South Africa,ZAF,2008,67.92725
South Africa,ZAF,2009,68.17341
South Africa,ZAF,2010,68.40385
South Africa,ZAF,2011,68.617935
South Africa,ZAF,2012,68.81603
South Africa,ZAF,2013,68.99671
South Africa,ZAF,2014,69.16122
South Africa,ZAF,2015,69.30901
South Africa,ZAF,2016,69.440025
South Africa,ZAF,2017,69.55383
South Africa,ZAF,2018,69.65041
South Africa,ZAF,2019,69.729774
South Africa,ZAF,2020,69.79218
South Africa,ZAF,2021,69.60954
South Africa,ZAF,2022,69.08608
South Africa,ZAF,2023,68.55208
South Africa,ZAF,2024,68.00756
South Korea,KOR,2002,97.230316
South Korea,KOR,2003,97.230316
South Korea,KOR,2004,97.230316
South Korea,KOR,2005,97.230316
South Korea,KOR,2006,97.230316
South Korea,KOR,2007,97.375626
South Korea,KOR,2008,97.521034
South Korea,KOR,2009,97.66656
South Korea,KOR,2010,97.81218
South Korea,KOR,2011,97.95792
South Korea,KOR,2012,98.10377
South Korea,KOR,2013,98.24972
South Korea,KOR,2014,98.39578
South Korea,KOR,2015,98.52415
South Korea,KOR,2016,98.61637
South Korea,KOR,2017,98.708626
South Korea,KOR,2018,98.8009
South Korea,KOR,2019,98.89322
South Korea,KOR,2020,98.985565
South Korea,KOR,2021,99.07794
South Korea,KOR,2022,99.17035
South Korea,KOR,2023,99.26279
South Korea,KOR,2024,99.28267
South-East Asia (WHO),WHO_SEAR,2000,43.462505
South-East Asia (WHO),WHO_SEAR,2001,44.68248
South-East Asia (WHO),WHO_SEAR,2002,45.927925
South-East Asia (WHO),WHO_SEAR,2003,47.195663
South-East Asia (WHO),WHO_SEAR,2004,48.475407
South-East Asia (WHO),WHO_SEAR,2005,49.862843
South-East Asia (WHO),WHO_SEAR,2006,51.271446
South-East Asia (WHO),WHO_SEAR,2007,52.69137
South-East Asia (WHO),WHO_SEAR,2008,54.12321
South-East Asia (WHO),WHO_SEAR,2009,55.564182
South-East Asia (WHO),WHO_SEAR,2010,57.01221
South-East Asia (WHO),WHO_SEAR,2011,58.47007
South-East Asia (WHO),WHO_SEAR,2012,59.941593
South-East Asia (WHO),WHO_SEAR,2013,61.424675
South-East Asia (WHO),WHO_SEAR,2014,62.919174
South-East Asia (WHO),WHO_SEAR,2015,64.42432
South-East Asia (WHO),WHO_SEAR,2016,65.93873
South-East Asia (WHO),WHO_SEAR,2017,67.4619
South-East Asia (WHO),WHO_SEAR,2018,68.99184
South-East Asia (WHO),WHO_SEAR,2019,70.526085
South-East Asia (WHO),WHO_SEAR,2020,72.064835
South-East Asia (WHO),WHO_SEAR,2021,73.62024
South-East Asia (WHO),WHO_SEAR,2022,75.10047
South-East Asia (WHO),WHO_SEAR,2023,76.5789
South-East Asia (WHO),WHO_SEAR,2024,78.35371
Spain,ESP,2000,99.35961
Spain,ESP,2001,99.360344
Spain,ESP,2002,99.3946
Spain,ESP,2003,99.42956
Spain,ESP,2004,99.46471
Spain,ESP,2005,99.500046
Spain,ESP,2006,99.53556
Spain,ESP,2007,99.571266
Spain,ESP,2008,99.60715
Spain,ESP,2009,99.6432
Spain,ESP,2010,99.657936
Spain,ESP,2011,99.66085
Spain,ESP,2012,99.64992
Spain,ESP,2013,99.62333
Spain,ESP,2014,99.596596
Spain,ESP,2015,99.59935
Spain,ESP,2016,99.583885
Spain,ESP,2017,99.56837
Spain,ESP,2018,99.5528
Spain,ESP,2019,99.53721
Spain,ESP,2020,99.52156
Spain,ESP,2021,99.50587
Spain,ESP,2022,99.49012
Spain,ESP,2023,99.47432
Spain,ESP,2024,99.458466
Sri Lanka,LKA,2000,45.186985
Sri Lanka,LKA,2001,45.290257
Sri Lanka,LKA,2002,45.39306
Sri Lanka,LKA,2003,45.496407
